outcome_type,family,tumor_type,endpoint,n,positive,negative,representations_retained,n_representations_retained,consensus_class,effect_TITAN,effect_GigaSSL,effect_ProvGigaPath,priority_score,TITAN_tss_random_metric,TITAN_tss_grouped_metric,TITAN_tss_status,TITAN_tss_near_chance_or_worse,matched_grouped_metric_TITAN,matched_grouped_metric_GigaSSL,matched_grouped_metric_ProvGigaPath,matched_grouped_retained_TITAN,matched_grouped_retained_GigaSSL,matched_grouped_retained_ProvGigaPath,sample_size_maturity,matched_tss_retention_class,internal_robustness_class,interpretation
binary,oncogenic_pathway,UCS,NOTCH,52,28,24,None,0,no effect-threshold crossing,0.580357142857143,0.584821428571429,0.474702380952381,0.584821428571429,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
binary,oncogenic_pathway,UCS,RTK RAS,52,32,20,TITAN+GigaSSL+ProvGigaPath,3,retained by all three,0.628125,0.75625,0.6515625,0.628125,,,not evaluated in TITAN candidate TSS analysis,False,0.54375,0.465625,0.5125,False,True,False,False,partial retention,R4: limited or cohort-structure-sensitive internal evidence,R4: limited or cohort-structure-sensitive internal evidence; internal TCGA prioritisation only; external validation required
continuous,aneuploidy,ACC,Amplified arm count,52,,,None,0,no effect-threshold crossing,-0.0451085214120857,0.104272951034048,0.120684860151948,0.120684860151948,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,aneuploidy,ACC,Aneuploidy score,52,,,None,0,no effect-threshold crossing,-0.075595899104467,-0.027778875016935,0.0258155041684428,0.0258155041684428,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,aneuploidy,ACC,Deleted arm count,52,,,None,0,no effect-threshold crossing,-0.303112993877642,-0.45039298793339,-0.108015547398567,-0.108015547398567,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,aneuploidy,BLCA,Amplified arm count,376,,,None,0,no effect-threshold crossing,0.00292981824586525,0.030009304522328,0.0670192514453204,0.0670192514453204,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,aneuploidy,BLCA,Aneuploidy score,376,,,None,0,no effect-threshold crossing,0.14618530600765,0.102678236460903,0.12115200457179,0.14618530600765,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,aneuploidy,BLCA,Deleted arm count,376,,,None,0,no effect-threshold crossing,0.0827071976535736,0.0383076678820302,-0.00434039323731117,0.0827071976535736,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,aneuploidy,CESC,Amplified arm count,258,,,None,0,no effect-threshold crossing,0.00607096324156986,-0.119470035239423,-0.181715592570385,0.00607096324156986,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,aneuploidy,CESC,Aneuploidy score,258,,,None,0,no effect-threshold crossing,0.0454780203288266,0.00519478919209371,-0.0132056031276904,0.0454780203288266,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,aneuploidy,CESC,Deleted arm count,258,,,None,0,no effect-threshold crossing,0.0131893494914939,0.00383206127112101,-0.0781712765592137,0.0131893494914939,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,aneuploidy,COAD,Amplified arm count,407,,,None,0,no effect-threshold crossing,0.0351319584296832,-0.020330984551562,0.00402713830271506,0.0351319584296832,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,aneuploidy,COAD,Aneuploidy score,407,,,TITAN+GigaSSL+ProvGigaPath,3,retained by all three,0.288175958101008,0.259665638325503,0.294411295307037,0.259665638325503,0.302055047119182,0.22229555791,retained under TSS grouping,False,0.182044707800831,0.243331515136712,0.288287568267636,False,True,True,True,partial retention,R3: mature with partial or single-representation retention,R3: mature with partial or single-representation retention; internal TCGA prioritisation only; external validation required
continuous,aneuploidy,COAD,Deleted arm count,407,,,GigaSSL+ProvGigaPath,2,retained by two,0.192970356570888,0.208888478576187,0.204720526679696,0.204720526679696,0.216712777527587,0.119434237316051,fell below threshold under TSS grouping,False,0.0972955914226116,0.197201174253098,0.123199783856325,False,False,False,True,no retention,R4: limited or cohort-structure-sensitive internal evidence,R4: limited or cohort-structure-sensitive internal evidence; internal TCGA prioritisation only; external validation required
continuous,aneuploidy,ESCA,Amplified arm count,132,,,None,0,no effect-threshold crossing,0.0302746575796858,-0.0509782214011973,-0.0887303139346269,0.0302746575796858,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,aneuploidy,ESCA,Aneuploidy score,132,,,None,0,no effect-threshold crossing,-0.0828362706104453,-0.0812536943918085,-0.316316445533483,-0.0812536943918085,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,aneuploidy,ESCA,Deleted arm count,132,,,None,0,no effect-threshold crossing,-0.0888206525294164,-0.165559258417871,-0.279801908521329,-0.0888206525294164,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,aneuploidy,GBM,Amplified arm count,361,,,None,0,no effect-threshold crossing,-0.0224246205256577,-0.0695373776431421,-0.0909128826749284,-0.0224246205256577,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,aneuploidy,GBM,Aneuploidy score,361,,,None,0,no effect-threshold crossing,-0.0550423253028511,-0.084590313681284,-0.105148309301786,-0.0550423253028511,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,aneuploidy,GBM,Deleted arm count,361,,,None,0,no effect-threshold crossing,-0.0200949965844572,-0.029377619484485,-0.0737765435323019,-0.0200949965844572,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,aneuploidy,HNSC,Amplified arm count,435,,,None,0,no effect-threshold crossing,-0.0161744361365146,-0.000713708556592696,-0.0617111174590348,-0.000713708556592696,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,aneuploidy,HNSC,Aneuploidy score,435,,,None,0,no effect-threshold crossing,0.0826133046999191,0.00779593819861224,-0.0716844736523838,0.0826133046999191,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,aneuploidy,HNSC,Deleted arm count,435,,,None,0,no effect-threshold crossing,0.00527993639786073,0.00987583383172619,-0.0849489315578256,0.00987583383172619,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,aneuploidy,KICH,Amplified arm count,65,,,None,0,no effect-threshold crossing,-0.422713491077694,-0.0766665200843311,-0.158457994659442,-0.0766665200843311,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,aneuploidy,KICH,Aneuploidy score,65,,,None,0,no effect-threshold crossing,-0.195177818845455,-0.0372350709157874,-0.0774778658331339,-0.0372350709157874,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,aneuploidy,KICH,Deleted arm count,65,,,None,0,no effect-threshold crossing,-0.378707498720934,0.143962446800582,0.0746332672764604,0.143962446800582,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,aneuploidy,KIRC,Amplified arm count,461,,,None,0,no effect-threshold crossing,0.0268005016576725,0.0421149023565163,-0.0457894204310569,0.0421149023565163,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,aneuploidy,KIRC,Aneuploidy score,461,,,None,0,no effect-threshold crossing,0.0931711313792736,0.115208609739937,0.026536534353883,0.115208609739937,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
